year,Site,Env,Date,D20.air,D20cum.air,D20.apex,D20cum.apex,Tmin.air,Tmax.air,Tmean.air,RHmin.air,RHmax.air,RHmean.air,Raincum,Windspeedmax,ET0.air,Rad,Ri,VPD.air,VPD.apex,Tmax.apex,nbHourSupTmax.apex,Tnight,WW.median3060,WD.median3060,WW.30,WW.60,WD.30,WD.60,type
2012,Nerac,Ner12,2012-09-15,0.8942245583,122.7283688709,1.0288423917,137.8178128454,8.5,30,16.9791666667,37,92.5,71.03125,0,1.3,2.9239084674,14.3,12.843,1.9312331179,2.3776772442,30.1730457633,1,10.8333333333,-127.4166666667,-211.5,-92,-154.875,-121.0833333333,-236.5416666667,CrossValidation
2012,Nerac,Ner12,2012-09-16,0.9419036989,123.6702725699,1.2146807052,139.0324935506,4.5,37.5,18.1875,24.5,91.5,64.6979166667,0,0.9,3.5789671894,19.34,17.3,3.8999201815,4.0575910447,35.8257435373,6,13.9166666667,-130.25,-217.7083333333,-93.5416666667,-157.875,-123.875,-235.2083333333,CrossValidation
2012,Nerac,Ner12,2012-09-17,0.9223871585,124.5926597284,1.2366732338,140.2691667844,8.5,39.5,20.1979166667,25.5,93,68.21875,0,1.3,4.1203352936,16.06,14.432,4.0669521081,3.8667875727,35.1542247707,6,17.75,-135.5,-228.9583333333,-96.5416666667,-165.375,-127.9166666667,-236.7916666667,CrossValidation
2012,Nerac,Ner12,2012-09-18,0.7968950118,125.3895547402,0.8890216533,141.1581884377,13,23.5,17.4375,61.5,91,81.1875,0,2.3,1.8543207211,5.55,5.008,0.8009341163,1.0752325666,23.7405684234,0,15.9615384615,-138.625,-236.7916666667,-97.5833333333,-170.8333333333,-132.0833333333,-238.375,CrossValidation
2012,Nerac,Ner12,2012-09-19,0.9262219316,126.3157766717,1.0899360095,142.2481244472,6.5,28,17.53125,28,92,65.0833333333,0,2.3,3.8259013566,19,16.93,2.3026057301,2.6465852369,30.0326735097,1,8.0833333333,-138,-234.0833333333,-96.5416666667,-170.625,-132.6666666667,-238.6666666667,CrossValidation
2012,Nerac,Ner12,2012-09-20,0.9136969569,127.2294736286,1.0241735841,143.2722980313,1.5,33.5,15.5625,17.5,91.5,58.8645833333,0,2.3,5.0128888607,19.56,17.465,3.6786794359,3.734330986,32.2479522808,4,13.25,-134.0833333333,-223.4166666667,-96.4166666667,-165.25,-132.5,-236.0833333333,CrossValidation
2012,Nerac,Ner12,2012-09-21,1.0424494601,128.2719230888,1.2399944187,144.51229245,9,35.5,19.9895833333,35,89,67.4895833333,0,4.2,5.7320971749,12.65,11.317,3.0778156831,3.5019904445,35.6046092661,5,19.5833333333,-140.7916666667,-229.1666666667,-102.2083333333,-175.5416666667,-139.8333333333,-239,CrossValidation
2012,Nerac,Ner12,2012-09-22,1.2300120329,129.5019351217,1.4163210938,145.9286135438,14.5,35,22.375,40.5,90.5,74.0416666667,0,2.2,3.6754849211,11.07,9.854,2.1435758488,2.4901328405,33.1595129357,6,17.5,-146.875,-237.4583333333,-104.8333333333,-186.4166666667,-143.9583333333,-239,CrossValidation
2012,Nerac,Ner12,2012-09-23,1.1856977221,130.6876328437,1.3448439615,147.2734575053,13.5,32.5,21.125,44,93,75.7916666667,0,4.8,4.8001565241,12.56,11.154,2.16474581,2.6192187645,32.8792730062,4,20.1923076923,-145,-235.0833333333,-103.0416666667,-186.1666666667,-143.0416666667,-239,CrossValidation
2012,Nerac,Ner12,2012-09-24,0.9659492481,131.6535820918,1.1686319875,148.4420894928,11,25.5,19.1770833333,46.5,91,74.9270833333,0,4.7,3.7032613132,14.5,12.802,1.2656289561,1.7624573687,28.7716912043,0,12.5,-127.2916666667,-231.375,-101.75,-153.8333333333,-142.0833333333,-239,CrossValidation
2012,Nerac,Ner12,2012-09-25,0.7734905904,132.4270726822,0.8785563519,149.3206458447,8.5,26.5,15.8958333333,44,94,76.5104166667,0,2.4,2.8776012594,11.31,9.948,1.4744924908,1.6929806003,27.1705777943,0,14.1785714286,-113.875,-221.7083333333,-100.1666666667,-146,-140.2916666667,-239,CrossValidation
2012,Nerac,Ner12,2012-09-26,0.6174860285,133.0445587106,0.6950173785,150.0156632232,12,23,14.8958333333,47,94,82.3333333333,0,2.3,2.1683539335,6.23,5.442,0.757015671,1.1348329715,23.3685369621,0,13.9230769231,-99.0416666667,-179.2083333333,-101.75,-94.75,-141.5416666667,-234.1666666667,CrossValidation
2012,Nerac,Ner12,2012-09-27,0.7061562061,133.7507149167,0.850843804,150.8665070272,9,24,15.71875,51,94,78.3125,0,1.9,2.2873299251,11.1,9.699,1.1036286479,1.3345149307,26.3257313731,0,10.7916666667,-100.6666666667,-181.7083333333,-104.0416666667,-96.875,-145.9583333333,-234.7083333333,CrossValidation
2012,Nerac,Ner12,2012-09-28,0.822443657,134.5731585737,0.9308152639,151.7973222911,8.5,25.5,16.2291666667,44,94.5,73.9895833333,0,1.3,2.3650062635,13.52,11.741,1.6421926469,1.845052354,27.740305794,0,16.2142857143,-108.0416666667,-181.9583333333,-102.75,-117.75,-147.2916666667,-233.875,CrossValidation
2012,Nerac,Ner12,2012-09-29,0.6831009068,135.2562594805,0.7678019418,152.5651242329,12.5,23,15.9166666667,48,92.5,77.6145833333,0,3.2,2.5020595498,6.87,5.983,0.8462433122,1.2950307512,23.400252897,0,14.2083333333,-101.0416666667,-156.625,-100.875,-105.25,-131.4583333333,-224,CrossValidation
2012,Nerac,Ner12,2012-09-30,0.775105177,136.0313646574,0.8954217691,153.4605460019,9,25.5,16.59375,42,90.5,66.3125,0,2.6,3.0310774944,13.48,11.656,1.4530262976,1.8448090649,27.4193352062,0,14.4615384615,-90.9166666667,-145.2916666667,-97.4583333333,-84.0416666667,-129.9166666667,-224.0416666667,CrossValidation
2012,Nerac,Ner12,2012-10-01,0.7755871931,136.8069518506,0.8581871061,154.318733108,5.5,26,15.3854166667,39.5,92,67.6875,0,1.4,2.4770833161,13.72,11.773,1.7466008666,2.1551766242,29.5225420477,0,9.1538461538,-98.25,-149,-94.2083333333,-102.0416666667,-130.2083333333,-224.4583333333,CrossValidation
2012,Nerac,Ner12,2012-10-02,0.8223036268,137.6292554774,0.930941341,155.249674449,3,30.5,14.5625,36,92,71.3125,0,0.9,2.5718980022,16.17,13.864,2.1501103969,2.7663492044,31.3341562742,4,12.4230769231,-109.25,-153.3333333333,-91.2916666667,-116.4583333333,-128.3333333333,-219.3333333333,CrossValidation
2012,Nerac,Ner12,2012-10-03,0.9653297202,138.5945851976,1.0870255841,156.3367000332,7,31,17.375,39.5,93.5,72.09375,0,1.6,3.0839048857,15.16,12.941,2.1988639348,2.7255971071,32.022466778,4,15.5769230769,-128.5416666667,-163.2083333333,-91.0416666667,-130.125,-131.9583333333,-222.1666666667,CrossValidation
2012,Nerac,Ner12,2012-10-04,0.863292012,139.4578772096,1.0011697174,157.3378697506,10,27.5,17,44.5,92.5,75.2916666667,0,1.1,2.2515472884,12.4,10.484,1.7173470372,2.0329883048,29.4239599111,0,12.6153846154,-130.4166666667,-172.125,-89.0416666667,-147.3333333333,-133.1666666667,-225.9166666667,CrossValidation
2012,Nerac,Ner12,2012-10-05,1.0108706345,140.4687478441,1.1544335106,158.4923032612,6.5,32,17.8541666667,33,93.5,70.03125,0,2.7,4.1851438034,15.87,13.414,2.6676180937,2.827656486,32.2999226469,4,17.0769230769,-126.6666666667,-171.7083333333,-85.7916666667,-153.9166666667,-130.9166666667,-224.0833333333,CrossValidation
2012,Nerac,Ner12,2012-10-06,1.0722665174,141.5410143615,1.152506022,159.6448092831,11.5,28.5,19.6354166667,43,94.5,74.65625,0,2.3,2.7950110441,9.77,8.219,1.905405123,1.9172879518,28.1681154551,0,19.2692307692,-126.9166666667,-176.0416666667,-84.875,-160.5833333333,-133.8333333333,-227.4166666667,CrossValidation
2012,Nerac,Ner12,2012-10-07,0.9078247942,142.4488391557,1.031968576,160.6767778591,17.5,21.5,19.0104166667,82,95.5,87.9166666667,0,2,1.1310410698,4.1,3.438,0.2943236484,0.3859769299,23.03849004,0,19.2307692308,-126.2916666667,-185.9583333333,-82.375,-165.5,-136.625,-230.0833333333,CrossValidation
2012,Nerac,Ner12,2012-10-08,1.2108083122,143.6596474678,1.365274009,162.0420518681,18,29,21.59375,61.5,96,85.5208333333,0,2.5,2.3090692959,8.07,6.781,1.1098795433,1.3673882071,28.8443408031,0,23.1666666667,-124.2916666667,-184.7916666667,-80.1666666667,-143.0833333333,-136.5833333333,-231.75,CrossValidation
